,user,tweet,location,keyword
1169,Joan BLM Bones,@damaredraws @moonstoneghost Artemis' supporting fire plus Aphrodite's charm and weakness. Plus any other damage enhancing boons.,"Garden Grove, CA",fire
1170,[Wheeze],@brighterlove_ POURED GASOLINE RIGHT ON THE FIRE FOR NO REASON?????,"she/her, 20s",fire
1171,☮️,Gotta admit it- fire venus signs are sexy af,,fire
1172,zayra,good night i hope the next time i log on it’s to a balloon_wanted tweet staring the SM building is on fire,"she/her, 19",fire
1173,fantasy,@LazasBautista @Mako MMMMMMMM FIRE FORCE AND DR STONE,17 he/him,fire
1174,A Single Black Female Nerd #BLM #BTLM,"I know no one is up right now, but I can still smell a lot of smoke from the fires and I'm on my period right now.

Fire and Blood.

🤣",Earth #unknown (send help),fire
1175,lets talk sports 🏈🏀⚾️,@bazelyformvp Kinda fire tbh. Out of the box asf. I like them,"Arkansas, USA",fire
1176,Michael garrison,"@Amy_Siskind Watching Schumer and Feinstein the last few months has been really depressing. My Rep., Susan Davis has been the same; docile and passive, we need some leadership with fire in their bellies. We need Kamala whipping the flames. #Demsonfire.",,fire
1177,NeonRoss//COMMISSIONS CLOSED//#supportrottmnt,"autodesk animation is weird-
but here have angy red son
#monkiekid #redson
i still dunno how to draw fire- https://t.co/BAsYTOTwGh",,fire
1178,me Bops,"Right this way for some more fire from me--""It's Time""--another genre-jackin hip-hop bop co-produced by Grammy Nominated Producer K.E. On The Track! 
@_keonthetrack. https://t.co/WxKO4D0bqV #VOTE #hiphop #rap #rapper #BLM #newmusic #love https://t.co/MbkIEsNeVq","Jersey City, NJ",fire
1179,D. Schmitt,"@eigenrobot That depends a lot on many things. Armor is good, but a buddy to watch your 6 is worth a lot more. If you think you're in a situation where you need armor, you need at least a fire team to do anything effective in a conflict.","Washington, USA",fire
1180,loml kyoong || αѕн,god this is actually scary bc IF any of them got mobbed or hurt OR IF SHJT HAPPENED TO JONGDAE AGAIN I WILL PERSONALLY FLY TO KOREA TO SET THAT DAMN BUILDING ON FIRE https://t.co/cNk3jejkLq,,fire
1181,UniqueWordArt,Fire Engine. A Personalised Print for any occasion. https://t.co/X8wB8v3jlp NOTHS #QueenOf #BizAds https://t.co/3bqO3vyxBx,Norfolk,fire
1182,Bryant,"@JBreezyII Fire Dan, hire Urban and call it a new Criminal Minds season",,fire
1183,Mario Titles,Paper Mario Open Therapist Priest Forest Fire Prevention Specialist Wii 3,Mushroom Kingdom,fire
1184,Adrienne Cates,@RexChapman Racism is everywhere. Disgusting 🤢 makes your stomach turn into knots. Fire them. No benefits. Arrest them too. Throw the book at them. Ruined my month. Sad...,"Eagle Rock, Los Angeles",fire
1185,Greg Burton,If liars’ pants really did catch on fire can you even imagine how entertaining election seasons would be?! 😳😉😂 #onecandream #liarbonfire,"KIngsport, TN",fire
1186,Joe Veyera,@LookoutLanding amazed you were able to get a shot of the mountain not on fire,"Seattle, Wash.",fire
1187,NanoTrac Technologies,East Troublesome Fire – Colorado’s Second Largest Fire on Record – Spreads to the Rockies https://t.co/NNdIic7nWM Via @SciTechDaily1 #Science #Technology #SciTechDaily https://t.co/IEUuJq2j0G,"Cape Town, South Africa",fire
1188,José Manuel,@aylinan97174973 Omgggg you’re gonna be on fire bishhhhhjjh,Orizaba,fire
1189,positive ramuda 🍬🍭,"If you're feeling sad, why don't you try listening to some of our music? It'll fire you back up in no time~!",,fire
1190,GP,"forget the polls and #vote for #Biden 
let’s fire Trump in 5 days...",southern Calif. (NO DMs),fire
1191,Joker_Toker666,@keenanfisher13 Tonight's show was fucking fire bro. Everything exceeded my expectations with the exception of cassidy vs cody which I thought was way overbooked. But fuck Omega vs Penta qas just on some next level shit man.,111111,fire
1192,JAYBOOTY,THIS SONG IS SO FIRE UGH 😩 https://t.co/Mx2P4XwGE2,"Dallas, TX",fire
1193,Douglas Wood,@Dan_Fogelman Sorry Dan. But not every African-American couple in the 1970s was hooked on drugs and dropped off a child at a Fire Station. The vast majority of us had TWO loving parents. Please check your obvious white privileged lens. https://t.co/L3P88zituc,,fire
1194,Mukeshpa,"SKY ON FIRE ⚡⚡
WE WILL SEE SOON IN INDIAN BLUE #BCCI #MumbaiIndians https://t.co/ao3jeBsoX1",India,fire
1195,Gary Koekemoer,@farmcrayzee @TheFace34 @alechogg @sa_tlu @EFFSouthAfrica Malema is all about the show. But to pull it off he needs the pod-bro’s &amp; their sycophants to roll around in their Woolies aisles all pointing him as the great new evil. Becoz that confirms to his constituency he lives in your heads rent free. That’s the fuel to his fire.,"Port Elizabeth, EC, RSA",fire
1196,堀江 将之,Spread Your Fire - Angra (With Lyrics) https://t.co/K2dVhb3YQN @YouTubeより,武蔵国,fire
1197,Faisal Tukur Mamu💭,@seankent @BarcaUniversal No sane person would fire koeman at this moment lol,"Kaduna, Nigeria",fire
1198,Shady,@kiwionuxd yo this new imagine dragon fire,Malaysia ,fire
1199,Ashish Shukla,"Bihar elections are simple maths in favour of BJP-JDU fire: The rest is all smoke
https://t.co/JDYb8rCEYJ
@ashish40411 asks readers to retain their wit amidst confusion","Noida, India",fire
1200,Zoe,"@itzdamienbitchz Liar Liar pants on fire
Or everything on fire in your case /t","Zoe : She/Her , Admin :She/it",fire
1201,Abeto,Fire af https://t.co/6j0N9i1GTm,,fire
1202,Jessica Bassett,Elections officials are working so hard to make sure our votes are counted. This is pure fire. 🔥🔥 https://t.co/QpF0m2jmCl,,fire
1203,Death (You follow me i follow back),@Cup90s @iFireMonkey That emote is fire,Earth,fire
1204,whatdoesEYEknow,"@whodathomo I don’t know about you, the Lottery was where I first heard about stoning someone 2 death. That hadn’t been brought up b4. 2 Build a Fire, he has shite luck trying to build a fire, freezes 2 death, and the happy ending is he felt warm at the very last second. Good times.","Atlanta, GA",fire
1205,Silly ブロラー,@NindoXSoul Lol same thought but its wildfires in Cali. Strong winds downed a loose live wire and sparked a fire that's been going on the last few days. I just need a mental break from packing all my stuff up,California,fire
1206,~,@karmamudatang Combo fire chicken,"Bekasi, Jawa Barat",fire
1207,Bob Sutton,"@NanCowardinLee I think that is part of it, but that is purely cognitive. There are more situational/organizational solutions too. Who you hire, how you socialize them, reward them, who gets power for doing what, and who you fire.",Stanford,fire
1208,Profiler Astrology,@AstroKastalia Yeah the Fire-Water roller coaster ..l know it!  And you too have an AC sign squ Sun sign . All about finding the balance methinks. I do it by allowing my ♊ AC to work thru me as contrasty Twin personas,New Zealand,fire
1209,Sharingan Wuu 💫💫,@ljwatkins03 Everyone telling me it’s fire might have to watch,East Blue,fire
1210,Kaitlyn ⁷ 🦋,@ltzlcy Also Wdym tis is fire,under your bed ,fire
1211,John Spielmann ⚓️🗽🌵,"@joncoopertweets Liar, liar, pants on fire.","Sun City West, Arizona",fire
1212,SAANVI AGRICULTURAL PRODUCTS PRIVATE LIMITED,"Coir sheet is a combination of good quality coconut fire blended with natural latex.
 It can be used as mulching sheet to protect the soil &amp; plants from direct sunlight and is also used as weed control material
#Saanvi #coirsheet
https://t.co/19aEVoQz2n https://t.co/KbYuoQlOQG","Chennai, India",fire
1213,The Real Slim Shaney,Cal Fire lifts Red Flag Warnings across the state of California  https://t.co/exmNgc4hGw,in your head,fire
1214,manu-ya,shit would be fire 🔥 https://t.co/ff0VCiWQu2,groovy area,fire
1215,D,"I don’t know who needs to hear this, but don’t try to grow up too fast. 

#stoned #thinking #lifelesson #livealittle #growatyourowntime",,fire
1216,Sir Lexy👑🦁,Wow that was fire 🔥 https://t.co/L2B3Qa5k0X,"Ikorudu, Nigeria",fire
1217,Hermetic Bot,"Seperate thou ye force or power is above all things have their birth from one by ye subtile from ye fire, ye fire, ye operation",,fire
1218,NewsBred,"Bihar elections are simple maths in favour of BJP-JDU fire: The rest is all smoke
https://t.co/g8I660Qnba
@ashish40411 asks readers to retain their wit amidst confusion","New Delhi, Delhi",fire
1219,coco / あめがふってます,@meowsifer i have set a fish on fire,,fire
1220,DC,"And he's only 22 🤯
Rashford is on fire 🔥 https://t.co/dpUzTPhY4q","Ombersley, England",fire
1221,jonathan,@montevercetti @nudycat YOU ON FIRE BRO,"Inglewood, CA",fire
1222,Toney :: Tϣeets,"RuhRoh!!! Too much fire out CA already and y’all just have to add your flame to the blaze, yeah? Lol. I’ll send water to the registry. Gentleman’s gesture. https://t.co/v78xvUtGBx",(412)-(724),fire
1223,El Romie 🏝,Why jamaicans a try be offset a try turn stripper inna wife 🤦🏽‍♂️ and it back fire horribly,,fire
1224,Legend Of The Troll,"I think it's time to set this world on fire, I think it's time to push it to the edge, #Sing Legendarysora",Official spam bot.,fire
1225,WeStand4,"@BP_VotingTeam please on fire now blinks

I followed @965TDY and I vote #LISA for #BiggestCrush at #TDYAwards @965TDY",,fire
1226,Jax Cason,"@CorruptHeir @_NeverlandGirl They were all soaked and shivering by the time Jax was shoving open the door of the cabin, quickly setting Sherry down on a nearby bed ""Can you start a fire?""",Classified,fire
1227,Kaito Shion Walker,Please wait 'til the day when we can bloom spectaculary in the nite sky. (#KagamineLen - Fire Flower),in Your Heart,fire
1228,No.💙,Fire https://t.co/ThQu9vfNNV,"Detroit, MI",fire
1229,Bev Blackwood II,Fire breathing! Awesome plane... https://t.co/HDskdS8y6d,"Houston, Texas",fire
1230,"Scott Howard, Teen Wolf",@MrWarrenHayes This guy's whole timeline is a trainwreck of a dumpster fire.,"Kawartha Lakes, Ontario",fire
1231,1Xtra on BBC Sounds,"Eyes down from 13:00 when @YasminEvans will be dropping music so on fire that the ceiling will 🔥!
https://t.co/lCTfyus4Yt","London, England",fire
1232,24/10 ¹¹,this mf just purposely pouring fuel on the fire https://t.co/Eti5FHdm6F,exoplanet,fire
1233,Archie Lyons,"The #Castle on Grand View Drive is insane for Halloween. The lights, music and fire breathing dragons! @enjoypeoria @enjoyillinois @ Soderstrom Castle https://t.co/jA3IRTZgDO","Peoria, IL, USA",fire
1234,Yung Spooky Tomato Paste,I can’t decide if this hoodie is fire or not. And it’s only because of the half sleeve. I want it but that sleeve...idk. I might get cold https://t.co/58IYxLTNuk,USA,fire
1235,ViviLonganisa 🇩🇴,"@cristopher_nyc All I know is, when you got an issue w yo partner you have no right to post it to try to belittle the person you are with. It creates discomfort and resentment in the relationship. Like I get it, post what you want but all you’re doing is setting fire to the bridge by hurting her","Atlanta, GA",fire
1236,E,@FabricationsMm Thanks for the new hashtag! That shit on fire rn,"Ventura, Ca",fire
1237,amora ⨟ merch ban who// check📌,woah I just got back from oc and my tl is on fire dsgfhsf,Seventeen,fire
1238,sakisaka,@BusterRepukken For real dude one of my boys worked out one of their truck loading facilities he quit and joined us over at FedEx real quick. They time you using the bathroom and if you don't have a certain scan rate they fire you instantly.,"Keene, NH",fire
1239,Berkay Türkcan🇹🇷🇦🇿,"The enemy armenian forces who could not resist the accurate fire strikes of our units and fled from the battlefield were destroyed..

#KarabakhisAzerbaijan
#LongLiveAzerbaijan
#LongLiveAzerbaijanArmy https://t.co/7HbgLJ4KHr https://t.co/1k2wTxby0v","Sivas, Türkiye",fire
1240,Jamari 🎃🎃🎃,@SickaThanUrAvg this mf belong on the top of a fire truck,NYC - MD,fire
1241,Shigaretto,@HerielP48 You think the fire in your eyes makes you a tiger in disguise,"Monterrey, Nuevo León",fire
1242,11 days 🥳,Hello Good Morning is still fire. I just wish those girls got more recognition,The Americas,fire
1243,Abdulganiyu hassan amotekun.#ENDSWAT,Those pushing for it are senseless and they never thought they could loose their jobs.ljoba don't touch cos na fire https://t.co/rYmhWPKmtS,Kaduna,fire
1244,Albert arul prakash,"@paulitwitz @amazonIN @Lenovo_in @amazon @Tweets_of_Fin @Kodungolan737 @AadhiraiPonni @4geeyar @Ohnomynameis @advocatearuldev @Oliviapluslils @Samaniyantweet @westerndigital this is illegal means of doing business, but no police, no sales department will care about this and they give protection with a fire engine standing. 

you will see 100 shops. the supply is from one place where the stickers and packages are made. 

Same happens in SP Road in blr",,fire
1245,Kenny K,Really Chino Hills? Fireworks? We literally just had a huge fire.,"Main Street, USA",fire
1246,𝐖𝐀𝟐𝟎𝟎𝟎,"piercing rounds and the shooting on the other side stopped.  The Griffin &amp; Kryuger units seized their opportunity and ran for the bridge, pouring fire on the attackers behind.  Only the dull pops and cracks of guns reached WA’s ear watching closely as the team slowly &gt;",,fire
1247,𝐖𝐀𝟐𝟎𝟎𝟎,"position.  Bullets from the T-Dolls below bounced around the concrete building the enemy concealed itself in, none of which striking a key blow.  Judging from where the fire landed, WA pulled the trigger.  BA-TOOM! BA-TOOM! BA-TOOM!  The wall splintered from the impact of armor &gt;",,fire
1248,blyst,@Huey_21 trannies are fire,,fire
1249,Kate Segrin,"I have started my holiday movie season early this year because 

1- trash fire world
2- kidney stone pain (I need distraction)
3- they are great movies and I love them","San Francisco, CA",fire
1250,mau fuentes,@CyberpunkGame Kind of feel sorry for the Comunity Manager that has to put water on this fire : (,"Montevideo, Uruguay",fire
1251,𝐖𝐀𝟐𝟎𝟎𝟎,"positions just long enough for WA2000 to confirm friend from foe. In various positions around the plaza, Sangivs Ferri combatants returned fire on the Griffin &amp; Kryuger operatives. The close quarters fight was not WA's main area of concern, that would be the bridge the &gt;",,fire
1252,𝐖𝐀𝟐𝟎𝟎𝟎,"rotated the dial, reducing the overall magnification and the battlefield opened up before her, a large plaza where various T-Dolls took cover in the broken-down buildings. In the oncoming dusk, balls of fire from machine guns, pistols and assault rifles illuminated their &gt;",,fire
1253,𝐖𝐀𝟐𝟎𝟎𝟎,"&lt;Dusk Breaker&gt;

""Get down!""
""Three on the left flank!""
""Where's that support?!""
Shouts intermingled with the staccato of gun fire chattered in WA2000's communications prompting her to shut it down entirely. Peace and quiet. Peering through the scope of her rifle she&gt; https://t.co/azGGPsJGd4",,fire
1254,Martin,@__aomame I kinda wanna do fanart of Soul Eater and Fire Force tuloyyy hahah,🇵🇭,fire
1255,TwangriLa,Ryan Adams - Enemy Fire https://t.co/NHaqeEfZd6,"Baltimore, MD",fire
1256,isay⁷ | BE (◠‿・)—☆,fire https://t.co/HU8BEEpTDX,,fire
1257,US News Briefly,"Lekki shooting: Army admits troops deployed, denies opening fire
https://t.co/SRAjpb61h6
 #usnews #us #news",Internet,fire
1258,Charles Harris,Fire Up Your Writing Career https://t.co/C2z2UEaJGo #mentalgame #motivation #values,London,fire
1259,Ron Martin,W hired him; we need to fire him on Nov. 3 https://t.co/HQY1Z9VNie,E-Mail itseasy@me.com,fire
1260,Kings Gambit,@bradpsychology Just imagine how impressed Fauci would have been with Victoria had  Andrews Govt not screwed up HQ (and Vic would not have suffered more deaths than the rest of Aust combined) and before you fire back in anger - who in Andrews Govt made the decision to engage private security ?,,fire
1261,꧁ 𝗪𝗼𝗹𝗳! 𝗠𝗶𝗻𝗮 𝗔𝘀𝗵𝗶𝗱𝗼 ꧂,"Hey!!! That’s not very nice. 

       Now you’ve gotta tell me if you started a fire! https://t.co/2nTZitSUwA","18+ she/they, DMs are open ",fire
1262,Alexa ღ,PS. That @Phixate merch do be fire though. 🔥,"Ohio, USA",fire
1263,pretty princess,oh this fire af https://t.co/uZ7vJqBOAG,90043,fire
1264,EBERECHI .,@thecableng Social media ordered the army to open fire on peaceful protesters holding the national flag and reciting the national anthem.,"Abuja, Nigeria",fire
1265,kris🦋,"“Tongues of fire, testifying of the Son
One desire, Spirit come,Spirit come
Speak revival, prophesy like it is done
One desire, Spirit come, Spirit come.
Let our hearts continue burning
For our King is soon returning
As we hold to this assurance
Spirit come, Spirit come”.","Houston, TX",fire
1266,Sac Bunt Chris,@ChangeThePadres Pretty uncommon to fire two people in the same department at the same time without any obvious issues. If you're going tin foil hat I'd say they were laid off.,Slam Diego,fire
1267,FIRE MO SZN,"@PrestigeGallen Stl cardinals , you can join the fire mo movement",,fire
1268,#Bake a wish,"Rock N Roll ain't noise pollution -  We didn't start the fire 🔥 -  How about some emojis today 😀 + 😃 - 🙏 - &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; ~!@#$%^&amp;*()-  &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; - Rock N Roll ain't noise pollution -  What a beautiful day, lets celebrate.... -  How was your day today? Don't look back in an https://t.co/EyScjffd7I",,fire
1269,JŒŸ TRÏBBÏVNÏ,"Fire in my lungs, it’s hard for me to talk, poison words on my tongue, it almost fell out again 😤🔥",D[M]V,fire
1270,(Slow)☀️ᵇʳⁱᵍʰᵗʷⁱⁿ𝑱𝑶𝑨❄,free fire Win💚 https://t.co/KVaDg8A7g9,,fire
1271,LI_c01_direct_messages,@KTestUser002 66e9301c-c985-4b1b-a44b-837de09d5afc Like fire across the galaxy the Clone Wars spread. In league with the wicked Count Dooku more and mo,,fire
1272,Yuji Itadori,"This shit so fire 😭
 Breakbot - Baby I'm Yours https://t.co/mbEBz5xlVP via @YouTube","Campbell, Ohio",fire
1273,Anna S.,"Social workers, fire fighters, first responders, nurses, and doctors etc.. (who are unarmed) handle these types of situations REGULARLY without killing anyone. If your first instinct in this type of situation is to kill, then you lack the compassion and self control required to","Kansas, USA",fire
1274,neon genesis eva longoria,it's just been so fucking long since I had affectionate physical contact I'd set my home on fire for a back scratch and someone who will talk about their day while I fall asleep,"Illinois, USA",fire
1275,Nelson Boyle,Fire departments are socialist and as important as any other department promoting public health. #Vote for the greater good. https://t.co/m1gaY26ZTx,Colorado,fire
1276,witch bitch Abril 🔮🌙✨,what’s the point of being a fire sign if I still burn myself whenever I put out a candle with my fingers? 🙄,"North Carolina, USA",fire
1277,...,"@_SalonQuality Lupin
Good hair
Fire hydrants",,fire
1278,india america,"@SawyerHackett THAT IS WHAT WE NEED.

Instead of the delicate clutching of pearls and calling out hypocrisy and relying on their honor..

HOLD THEIR FEET TO THE FIRE.

EVISCERATE THEM.

#JohnOssoff",,fire
1279,Pianonson,@oduro_caleb He was on fire,Cobham,fire
1280,hesh,their pr team is so useless like fire that damn intern that wrote this bruv you could’ve at least came up with a lie 😩😩 https://t.co/vwR56STuC2,anime + bangtwicepink,fire
1281,Tuko (Shadowbringers),I died because even tho I main dragoon the gave him some /special/ moves that I have no idea how they work and my arms are still on fire so tomorrow!,,fire
1282,Ahmad ahmad,@fire_lovly Response follow-up and come up for a special chat,,fire
1283,Vals 🤪,@idnoic_ download cinema time on your fire stick and you can watch anything that comes on HBO,dirty burg 🍊,fire
1284,Orcbrand - The Friendship Brand,"@fire__exit She's a state senator, they say the darndest things",,fire
1285,MalleeWeatherWatch,MALLEE WEATHER WATCH - 4 DAY MALLEE FIRE DANGER RATINGS - VALID FROM 30/10/20 - 2/11/20: https://t.co/XSUPCv5uEv,"Ouyen, Victoria",fire
1286,.,War Pain so fire bruh lmfao Meek fumbled that beef,,fire
1287,🐧 다시 만나는 날,Every time i log onto twitter dot come i return to a dumpster fire,Kyuhyun‘s man purse,fire
1288,robert,"AG Barr, was a sleeper.  he is clearly a deep state kingpin. fire the guy and put Rudy in. 
#justiceisnotblind",,fire
1289,bakla,final thoughts: i need my job to fire me. quickly.,22 • he/him,fire
1290,Nick,@HarryRalph3 Twitter game is on fire at the minute Ralph,,fire
1291,BullRush -Karen Rehab Specialist,"@SubHouston Soon, you'll be strong enough to hold a rifle up &amp; fire more than a couple rounds. 😅","Houston, TX",fire
1292,Bot,Takeo has sixty nine fire bow tutorials that they hide in Moon with TheSelloutPlays,"England, United Kingdom",fire
1293,Fake JohnF,"fire mo, resign wong, and hire theo",,fire
1294,Joey Kresl,@AllynDM Hill House was my favorite piece of entertainment in ALL of 2018. And 2018 had some fire ass movies too. Hill House blew me away. Bly Manor is also very great,"Los Angeles, CA",fire
1295,park bom pics,"CL IS ON FIRE 🔥 

Check out CL’s latest release, H₩A and 5 STAR now!
https://t.co/R4CxK7OJp6
#CL_HWAx5STAR https://t.co/8Jr30qhiwN",© owners,fire
1296,Lady Penni Voted Early 👑😷🌊📫,Fire them all. https://t.co/u3YPKckEYC,In beautiful downtown Burbank,fire
1297,Crimson.Scar.100,@gym2088 Mapapa haayyy ka na lang talaga!!! Pero we know the potential of our country to be better but when the fire nation attacks.....,"Las Piñas City, M.M.🇵🇭",fire
1298,anj,Hope is the fuel. Life is the fire.,Bombay,fire
1299,Adrienne ‧₊✜˚|| semi ia📚,hate comments. We're at txt lockdown right? Focus on streaming. I've seen many moas replying on those hate comments. Stop adding fuel to the fire.We'll surely won't forget when some of them send d34th threats to 🐧. But thats not the issue now. It's not our business in the first+,Daegu,fire
1300,F. Saint,Nah this fire https://t.co/GRgzr3hcbW,,fire
1301,Daily Offender 💯,@EightWitTha24 Lol but it’s fire tho,"Philadelphia, PA",fire
1302,STANYGBUILDING,"Playing with fire
I followed @965TDY and I vote #LISA for #BiggestCrush at #TDYAwards @BLACKPINK",,fire
1303,Michael Simire,"Energy transition: Why countries should not fire sell their oil and gas assets, by experts https://t.co/C20jKxoKdy via @environewsng","Lagos, Nigeria",fire
1304,LOST,"THE FORCE IS FROM THE OUTSIDE , BUT FROM THE INSIDE , FROM VOLCANOES ,FLOODS AND FIRE ,AND DESPITE ALL THIS , IT IS SILENT , HOW NONSENSE.",أوساط النجوم. ,fire
1305,SheldonCooper,@globaltimesnews Fire some on India garbageland🤣,"Dayton, UK",fire
1306,Whodatbe,@Thouxanbanfauni you playing a role in my character development so like bless u for the fire music,,fire
1307,I'm Jerry,Ari Lennox is playing new music on live and this shit is fire 🔥🔥🔥🔥,Wakanda,fire
1308,aida is NOT OKAY,"i noticed that sm idols are always attacked these days...well for the ca yes i think they should be educated on that matter, but holy shit they're really under fire...from the virtual idol thingy, pcy recent scandal, mistreatment and many more.. what's happening",19 she/her ,fire
1309,🎃 HALLODREAM DELUXE 🎃,@AidanChickTV Hell nah dude! That track is fucking fire as hell! I love it!,"Melbourne, Australia",fire
1310,Rogue 🔥Fire 🔥 Dragon,@RMFT_AlaBAmA You managed to stay unmuted except when football conflicted w/fire watching. Congratulations! 🧡🔥🧡😘,Chaos,fire
1311,pal✿is,I used to dance to the fire alarm at school of course I like machine girl🙄,17 he she they ,fire
1312,ANSHMITHAL,Free Dj Alok &amp; Diamond💎💎💎  Free Fire Live - Garena Free Fire https://t.co/358eZVWpsE via @YouTube,,fire
1313,peliks,@TheShinyGarbage fire. https://t.co/qhkUod3jot,ph,fire
1314,Doug Kimura Wears A Mask,@Ghost_Of_Joad @morninggloria Go with something with a higher rate of fire.,Seattle,fire
1315,Aytac,"@BBCWorld By exposing civilians to barbaric missile fire,Armenia is committing war crimes.
#StopArmenianTerrorism
#StopArmenianAggression #StopArmenianOccupation
#PrayForBarda
#Barda
#DontBelieveArmenia",Azerbaijan,fire
1316,Turtle Man,@MrAndyNgo Will only take 1x for police to return fire to end the shenanigans and make it clear that behavior against law enforcement will not be tolerated.,Gashouse,fire
1317,Dynamic Negro,The marvel avengers game combat fire it’s just everything else they should have worked on,Gulag,fire
1318,Michelle,Dayam son! Way to bring the fire https://t.co/kBegbvknmZ,Lake Tahoe,fire
1319,Estefy ⁷ ᴮᴱ,@vgguks97 @965TDY @BTS_twt Fire I followed @965TDY and i vote #RM for #BiggestCrush at #TDYAwards @965TDY @BTS_twt,,fire
1320,Richard Maier,"Solar Ghosts 11 by 
@RichardMaierArt          
https://t.co/iGkqPpWZZv 
https://t.co/8FGm9y0pfh 
#art #abstract #digitalart #Photoshop #Filter #photomanipulation #distort #fire #sun #flame 
 #circle #Summer2020 @redbubble @FineArtAmerica    
@unsplash https://t.co/QnqiXQtoQO",Los Angeles,fire
1321,Pensive™ 🇺🇸💯🔥🌹💚,"@VinzClortho_ @jakobkovar_ @king_of_bob @CopWithAttitude No, but I might be first to fire my taser, it's in the""other"" holster.",Trantor w/ Arthur C. Clark,fire
1322,👻Kobayashi Maru but Spooky👻,@ItsChelseaBoots Fire breathing grass pupper,"Pretoria, South Africa",fire
1323,gvonvaa💫,@SimplyKingKam All I have is fire sticks and rokus 😭😭😭😭,"South Carolina, USA",fire
1324,"Peace, Love and Donald Trump","@NBCNews Trying to fire up Burn/Loot/Murder in Waukegan, Illinois now NBC""News""? Stick to avoiding the Biden Family Grift. More your style.",,fire
1325,EL PREZ,Fire convo tonight https://t.co/8KLYJemtzS,"Inglewood, CA",fire
1326,Christoph,"Eye of newt, and toe of frog, 
Wool of bat, and tongue of dog, 
Adder's fork, and blind-worm's sting, 
Lizard's leg, and owlet's wing,
For a charm of powerful trouble, 
Like a hell-broth boil and bubble. 
Double, double toil and trouble; 
Fire burn, and caldron bubble. https://t.co/TgxXXAaZ1H",Somewhere eating rice,fire
1327,Business News,"Fire company cops $500,000 fine https://t.co/meECXob44F","Perth, Western Australia",fire
1328,Morgana Fae,The sexual tension between me and wanting to pack a bag and fly to NYC to finish school and rent a 2x2 shoebox apt with a rusty fire escape and no heater while collecting plants and writing a book and going by a different name and no one knows the past me...,"Chico, CA",fire
1329,Arpan Halder🇮🇳,Police didn't fire a single bullet on anti CAA rioters but didn't hesitate to shoot an unarmed kid. https://t.co/Nke2hL9gld,,fire
1330,Tri-State Fire Alert,EMS Plan I at 79th Street &amp; King Dr for the auto accident.,,fire
1331,2020 ☄️☄️☄️,"@Timcast With trump saying he’s going to fire the fbi director if he wins, just makes another powerful enemy capable of remotely wiping things. This was prob an easy one for the FBI",LA,fire
1332,Spyder Poetry,I fight fire with chainsaws. It's not super effective but it looks cool as hell.,"New Britain, CT",fire
1333,Digit,@kenteso This shit look fire wtf,@Hiziro_,fire
1334,WNRN Playlist,Tyler Childers — House Fire #WNRNradio https://t.co/ccGEaZHpNU,,fire
1335,Bxildn,If you guys want a fire throwback playlist : https://t.co/rWLjUauyEm,,fire
1336,scare-ah♡SM3🤹‍♀️,@NYCBURT0N honestly same and like i haven’t read the books in forever but i’ve read mocking jay and catching fire so many times,♡sally 10.20.20♡,fire
1337,Chris,just found out you need a full weapons license to fire an airsoft where i live https://t.co/eE6x2E7XOm,Australia,fire
1338,Kristina Lopez,@DisneyParks Since you’re taking 720 out of 780 performers out of @WaltDisneyWorld for no viable reason other than lining the executives’ pockets. There was NO need to fire all of your workers when you are upping capacity at an alarming rate during FL’s highest COVID-19 numbers. #FireChapek,"Florida, USA",fire
1339,loretta adams,"@McFaul One would think that lying at this level, probably involved multiple individuals. Would it not be a felony of some sort? Is it okay to scream fire in a  crowded theatre, when there is no fire?","Fargo, NC",fire
1340,ArmidaleExpress,Construction begins on Wytaliba bridge following fatal fire https://t.co/HH5BHZv40W,Armidale,fire
1341,మహేష్ అన్న భక్తుడు™,"@TeamHNE Shannu on fire_🔥

#SarkaruVaariPaata","Vijayawada, India",fire
1342,ItzKazyei,@Shadypenguinn @MrFruitYT How do u do ur thumbnails? Been interested to see how people are doing their thumbnails for among us. Thumbnail fire asf btw 🔥,,fire
1343,𝖘𝖍𝖆𝖜𝖙𝖞,Calgary Police Service: For the CPS to fire ALEX DUNN and remove his capability to serve our community as a civil servant in EVERY capacity! - Sign the Petition! https://t.co/kyvuCeCpxK via @Change,"New York, NY",fire
1344,HFD Incidents,Fire Event - L028 - Greenway Plaza Dr - Dead-end - 00:13 - https://t.co/jvBKfOHmfa,"Houston, Texas",fire
1345,Ren hates yapitalism,"ahahaja hey guys remember when i saved those kittens from a raging house fire, helped 23 old ladies cross a busy street, and ended world hunger all in one day? ahaha https://t.co/p1WDTGFDep",for 威神V + NCT,fire
1346,gvonvaa💫,@valllliiiieeee But I need specifics. I have fire sticks and rokus and that app is not available on there,"South Carolina, USA",fire
1347,AcSK1LLies,@Struggle_Tweet Kill it with fire.,Isla De Muerta,fire
1348,𝔳𝔦𝔠𝔱𝔬𝔯𝔦𝔞 ☾,"double, double, toil and trouble.
fire burn and cauldron bubble. https://t.co/Nm20wQ7ZAK",church of lilith,fire
1349,Varun-FFW,"Antim sounds fire, honestly looking forward to it.",Philadelphia,fire
